Trip.ID,Duration,Start .Date,Start .Station,Start .Terminal,End.Date,End.Station,End.Terminal,Bike..,Subscriber.Type,Zip.Code
T101732,9762,12/17/2014 20:19,Santana Row,01008,12/17/2014 23:02,Oakland Transit,01004,B5087,Subscriber,95080
T101733,7097,09/01/2014 16:20,Cupertino Center,01010,09/01/2014 18:18,Sunnyvale Station,01004,B5606,Customer,94085
T101734,6430,09/09/2014 00:19,Fremont Hub,01001,09/09/2014 02:07,Sunnyvale Station,01009,B2884,Customer,94385
T101735,132,01/16/2014 07:26,Palo Alto Station,01006,01/16/2014 07:28,Redwood City,01001,B5317,Customer,94182
T101736,3579,04/30/2014 23:27,Menlo Park,01006,05/01/2014 00:27,Campbell Ave,01001,B5052,Customer,94628
T101737,3431,11/03/2014 06:22,Los Gatos Depot,01003,11/03/2014 07:20,Palo Alto Station,01006,B8031,Customer,95111
T101738,4620,06/21/2014 04:46,Palo Alto Station,01011,06/21/2014 06:03,Fremont Hub,01015,B4250,Customer,94355
T101739,1085,01/13/2014 22:58,Menlo Park,01009,01/13/2014 23:16,Menlo Park,01005,B8764,Customer,94642
T101740,9519,08/14/2014 02:01,Oakland Transit,01012,08/14/2014 04:39,Oakland Transit,01006,B2688,Customer,94098
T101741,1727,05/22/2014 16:45,Palo Alto Station,01002,05/22/2014 17:13,Mountain View Caltrain,01011,B9230,Customer,95094
T101742,8856,10/12/2014 10:05,Mountain View Caltrain,01009,10/12/2014 12:32,Mountain View Caltrain,01003,B3968,Subscriber,94057
T101743,3123,02/21/2014 00:50,Downtown San Jose,01012,02/21/2014 01:42,Menlo Park,01003,B4091,Customer,94096
T101744,6053,02/05/2014 00:06,Redwood City,01013,02/05/2014 01:47,San Jose Diridon,01014,B3436,Customer,94620
T101745,5400,12/20/2014 06:20,Los Gatos Depot,01004,12/20/2014 07:50,Sunnyvale Station,01014,B4758,Subscriber,94788
T101746,3288,04/25/2014 14:37,Los Gatos Depot,01003,04/25/2014 15:32,Los Gatos Depot,01015,B2973,Customer,94385
T101747,7556,05/07/2014 21:14,Campbell Ave,01006,05/07/2014 23:20,Palo Alto Station,01009,B3167,Subscriber,94720
T101748,1927,10/18/2014 07:01,Cupertino Center,01004,10/18/2014 07:33,Oakland Transit,01001,B7574,Customer,95101
T101749,4358,06/11/2014 08:46,Downtown San Jose,01009,06/11/2014 09:58,Oakland Transit,01013,B1628,Customer,94107
T101750,8079,03/10/2014 05:05,Downtown San Jose,01002,03/10/2014 07:19,Oakland Transit,01002,B5486,Customer,94888
T101751,8706,03/19/2014 23:32,Los Gatos Depot,01011,03/20/2014 01:57,Santa Clara Transit,01006,B4148,Subscriber,95041
T101752,10531,02/21/2014 07:49,Menlo Park,01008,02/21/2014 10:44,San Jose Diridon,01007,B3395,Subscriber,95073
T101753,5194,11/02/2014 10:49,Fremont Hub,01012,11/02/2014 12:16,Campbell Ave,01002,B7984,Subscriber,94365
T101754,9840,07/29/2014 11:38,Sunnyvale Station,01013,07/29/2014 14:22,Menlo Park,01010,B1289,Subscriber,95041
T101755,6427,12/07/2014 09:12,Santa Clara Transit,01010,12/07/2014 10:59,Fremont Hub,01004,B4270,Customer,94759
T101756,10075,05/23/2014 02:02,Downtown San Jose,01014,05/23/2014 04:50,Mountain View Caltrain,01002,B2489,Subscriber,94091
T101757,6491,07/26/2014 03:54,Campbell Ave,01012,07/26/2014 05:42,Santa Clara Transit,01009,B1834,Subscriber,94439
T101758,9677,07/14/2014 21:03,Santa Clara Transit,01004,07/14/2014 23:45,Santana Row,01004,B7231,Subscriber,94202
T101759,1931,12/21/2014 18:18,Santana Row,01013,12/21/2014 18:51,Santana Row,01008,B7673,Customer,94936
T101760,5760,04/16/2014 20:08,Fremont Hub,01012,04/16/2014 21:44,San Jose Diridon,01005,B9601,Subscriber,94380
T101761,5826,11/19/2014 12:33,Palo Alto Station,01013,11/19/2014 14:11,Campbell Ave,01006,B6020,Customer,94453
T101762,7561,03/05/2014 21:39,Palo Alto Station,01004,03/05/2014 23:45,Sunnyvale Station,01013,B4791,Customer,94655
T101763,10174,04/10/2014 19:08,Downtown San Jose,01006,04/10/2014 21:57,Menlo Park,01006,B4633,Subscriber,94149
T101764,2886,12/21/2014 23:33,Los Gatos Depot,01006,12/22/2014 00:21,Cupertino Center,01013,B6507,Subscriber,94416
T101765,4933,11/17/2014 06:39,Menlo Park,01015,11/17/2014 08:02,Sunnyvale Station,01001,B7980,Subscriber,95014
T101766,10127,07/07/2014 03:08,Menlo Park,01005,07/07/2014 05:57,Sunnyvale Station,01013,B8851,Customer,94423
T101767,9729,11/10/2014 05:01,Cupertino Center,01009,11/10/2014 07:43,Cupertino Center,01015,B2005,Subscriber,94031
T101768,1448,04/25/2014 14:55,Santa Clara Transit,01011,04/25/2014 15:19,Cupertino Center,01009,B9353,Subscriber,94092
T101769,2254,10/17/2014 22:26,Oakland Transit,01007,10/17/2014 23:03,Fremont Hub,01005,B7997,Customer,94781
T101770,5191,12/05/2014 00:41,Menlo Park,01005,12/05/2014 02:07,Santa Clara Transit,01015,B1846,Subscriber,94421
T101771,1991,05/12/2014 13:03,Cupertino Center,01001,05/12/2014 13:36,Cupertino Center,01003,B5985,Customer,94238
T101772,3968,11/09/2014 07:59,Oakland Transit,01002,11/09/2014 09:05,Santana Row,01014,B2803,Subscriber,94594
T101773,5063,02/14/2014 17:27,Campbell Ave,01006,02/14/2014 18:51,Los Gatos Depot,01012,B5411,Customer,94009
T101774,1976,07/01/2014 21:09,Menlo Park,01006,07/01/2014 21:42,Menlo Park,01014,B6956,Customer,94492
T101775,3059,01/30/2014 05:50,Menlo Park,01008,01/30/2014 06:41,Palo Alto Station,01009,B5596,Customer,94677
T101776,6176,02/24/2014 15:57,Cupertino Center,01008,02/24/2014 17:39,Menlo Park,01010,B6751,Subscriber,94362
T101777,2376,10/20/2014 21:12,Redwood City,01009,10/20/2014 21:51,Menlo Park,01011,B7849,Subscriber,94798
T101778,8429,03/29/2014 14:52,Sunnyvale Station,01009,03/29/2014 17:13,Redwood City,01002,B5046,Subscriber,94467
T101779,6424,12/01/2014 01:05,Sunnyvale Station,01014,12/01/2014 02:52,San Jose Diridon,01012,B6240,Subscriber,94761
T101780,6912,09/20/2014 15:47,Sunnyvale Station,01002,09/20/2014 17:42,Downtown San Jose,01001,B1779,Subscriber,94823
T101781,9831,10/09/2014 06:11,Los Gatos Depot,01008,10/09/2014 08:55,Los Gatos Depot,01015,B3977,Subscriber,94091
T101782,2318,09/19/2014 21:55,Menlo Park,01012,09/19/2014 22:33,Redwood City,01008,B1669,Customer,94319
T101783,9477,06/04/2014 08:08,Santa Clara Transit,01009,06/04/2014 10:46,Cupertino Center,01013,B1008,Customer,94290
T101784,6346,11/25/2014 10:54,Redwood City,01011,11/25/2014 12:40,San Jose Diridon,01008,B1854,Subscriber,94504
T101785,6991,11/09/2014 11:18,Campbell Ave,01014,11/09/2014 13:14,Santa Clara Transit,01014,B6269,Subscriber,94528
T101786,3103,08/05/2014 10:31,Redwood City,01009,08/05/2014 11:23,Palo Alto Station,01013,B4473,Customer,94865
T101787,8033,05/23/2014 01:16,Palo Alto Station,01015,05/23/2014 03:30,San Jose Diridon,01002,B5674,Customer,94634
T101788,10472,02/05/2014 01:41,Menlo Park,01005,02/05/2014 04:35,Santa Clara Transit,01002,B8734,Subscriber,94419
T101789,8864,11/04/2014 01:41,Redwood City,01008,11/04/2014 04:09,Sunnyvale Station,01013,B5590,Subscriber,94558
T101790,10631,06/03/2014 05:42,Palo Alto Station,01010,06/03/2014 08:39,Fremont Hub,01010,B2650,Subscriber,94838
T101791,2898,01/06/2014 09:43,Cupertino Center,01006,01/06/2014 10:32,Menlo Park,01010,B8059,Subscriber,94020
T101792,9151,04/13/2014 16:55,Cupertino Center,01013,04/13/2014 19:28,Los Gatos Depot,01013,B4028,Customer,94851
T101793,2793,07/28/2014 09:12,Menlo Park,01011,07/28/2014 09:59,Santa Clara Transit,01014,B5133,Subscriber,94847
T101794,8082,02/17/2014 23:55,Redwood City,01012,02/18/2014 02:10,San Jose Diridon,01002,B9049,Customer,94772
T101795,4792,06/26/2014 14:54,Campbell Ave,01013,06/26/2014 16:14,Santana Row,01014,B6956,Customer,94569
T101796,2358,05/24/2014 03:28,Menlo Park,01015,05/24/2014 04:07,Redwood City,01009,B6476,Subscriber,94388
T101797,3125,09/19/2014 07:12,Mountain View Caltrain,01002,09/19/2014 08:04,San Jose Diridon,01001,B5986,Customer,94999
T101798,5214,10/18/2014 21:17,Fremont Hub,01004,10/18/2014 22:44,Mountain View Caltrain,01009,B2827,Subscriber,94519
T101799,7449,09/19/2014 02:40,Campbell Ave,01015,09/19/2014 04:44,Downtown San Jose,01002,B2587,Subscriber,94021
T101800,10208,04/12/2014 19:31,Cupertino Center,01015,04/12/2014 22:21,Redwood City,01003,B1223,Subscriber,94809
T101801,938,08/16/2014 00:29,Santana Row,01008,08/16/2014 00:45,Santa Clara Transit,01011,B3134,Customer,94085
T101802,5942,05/28/2014 23:24,Los Gatos Depot,01002,05/29/2014 01:03,Redwood City,01002,B6426,Subscriber,94919
T101803,217,11/16/2014 09:29,Los Gatos Depot,01002,11/16/2014 09:32,Oakland Transit,01014,B6907,Subscriber,94263
T101804,7999,09/05/2014 23:42,Redwood City,01007,09/06/2014 01:55,Redwood City,01004,B6920,Subscriber,94456
T101805,2296,05/25/2014 06:23,Menlo Park,01015,05/25/2014 07:01,Campbell Ave,01015,B9664,Subscriber,94144
T101806,3256,02/12/2014 01:51,Downtown San Jose,01003,02/12/2014 02:45,Oakland Transit,01006,B7088,Customer,94234
T101807,6350,09/20/2014 01:55,Redwood City,01005,09/20/2014 03:41,Mountain View Caltrain,01003,B4903,Subscriber,94236
T101808,9260,04/01/2014 19:22,Menlo Park,01002,04/01/2014 21:57,San Jose Diridon,01012,B5521,Customer,94325
T101809,8341,07/03/2014 02:28,Oakland Transit,01002,07/03/2014 04:47,Santa Clara Transit,01005,B4441,Customer,95000
T101810,10759,01/10/2014 17:14,Cupertino Center,01003,01/10/2014 20:14,Oakland Transit,01012,B7292,Customer,94136
T101811,8169,08/29/2014 14:35,Santa Clara Transit,01005,08/29/2014 16:51,Redwood City,01008,B2429,Subscriber,94375
T101812,6763,12/10/2014 09:39,Oakland Transit,01002,12/10/2014 11:32,Downtown San Jose,01013,B2742,Customer,95099
T101813,8116,08/07/2014 00:41,Downtown San Jose,01012,08/07/2014 02:57,Sunnyvale Station,01009,B3137,Customer,94670
T101814,6869,05/08/2014 09:14,Fremont Hub,01003,05/08/2014 11:08,Downtown San Jose,01008,B2971,Customer,94342
T101815,7332,12/22/2014 10:48,San Jose Diridon,01008,12/22/2014 12:50,Cupertino Center,01012,B1672,Subscriber,94525
T101816,8066,08/25/2014 22:22,Cupertino Center,01003,08/26/2014 00:37,Menlo Park,01014,B4120,Subscriber,94815
T101817,2800,03/27/2014 23:17,Mountain View Caltrain,01014,03/28/2014 00:04,Mountain View Caltrain,01002,B4160,Customer,94583
T101818,1414,09/09/2014 12:33,San Jose Diridon,01004,09/09/2014 12:57,Campbell Ave,01003,B8303,Customer,95098
T101819,9323,01/25/2014 13:13,Downtown San Jose,01009,01/25/2014 15:48,Santana Row,01011,B2616,Customer,94586
T101820,565,09/04/2014 18:23,Palo Alto Station,01011,09/04/2014 18:33,Oakland Transit,01006,B2226,Customer,94583
T101821,3673,11/16/2014 22:53,San Jose Diridon,01001,11/16/2014 23:54,Los Gatos Depot,01006,B9955,Customer,94535
T101822,4845,06/30/2014 07:17,Redwood City,01005,06/30/2014 08:37,Cupertino Center,01014,B6618,Subscriber,94222
T101823,595,12/20/2014 04:06,San Jose Diridon,01007,12/20/2014 04:16,Mountain View Caltrain,01003,B5939,Subscriber,94244
T101824,4563,09/30/2014 06:30,Sunnyvale Station,01011,09/30/2014 07:46,Palo Alto Station,01002,B8769,Customer,94808
T101825,3743,04/28/2014 08:36,Santa Clara Transit,01009,04/28/2014 09:39,Sunnyvale Station,01014,B4309,Customer,94413
T101826,8868,09/10/2014 03:21,Fremont Hub,01015,09/10/2014 05:48,Cupertino Center,01004,B9741,Customer,94177
T101827,4789,06/08/2014 13:35,Fremont Hub,01003,06/08/2014 14:55,Santana Row,01008,B3517,Customer,95136
T101828,2815,02/15/2014 07:29,Palo Alto Station,01008,02/15/2014 08:16,Cupertino Center,01007,B1717,Subscriber,95019
T101829,7552,02/24/2014 06:48,Santa Clara Transit,01006,02/24/2014 08:54,Menlo Park,01013,B3094,Customer,94411
T101830,9327,01/18/2014 14:39,Redwood City,01007,01/18/2014 17:15,San Jose Diridon,01013,B4140,Subscriber,94260
T101831,8175,01/15/2014 10:50,Santa Clara Transit,01008,01/15/2014 13:06,San Jose Diridon,01001,B7851,Customer,95061
T101832,9066,04/29/2014 04:53,Palo Alto Station,01012,04/29/2014 07:24,Sunnyvale Station,01004,B5137,Customer,94073
T101833,8429,07/11/2014 07:35,Oakland Transit,01011,07/11/2014 09:56,Cupertino Center,01014,B6690,Customer,94960
T101834,1914,02/15/2014 02:19,San Jose Diridon,01001,02/15/2014 02:51,Santa Clara Transit,01013,B6996,Subscriber,94980
T101835,9443,02/07/2014 17:53,Menlo Park,01005,02/07/2014 20:31,Campbell Ave,01008,B8347,Customer,94223
T101836,1931,04/02/2014 04:29,Fremont Hub,01004,04/02/2014 05:01,Santana Row,01006,B2923,Subscriber,94228
T101837,4449,12/11/2014 13:51,Santa Clara Transit,01002,12/11/2014 15:05,Downtown San Jose,01005,B8145,Subscriber,94468
T101838,8958,07/28/2014 18:17,Sunnyvale Station,01001,07/28/2014 20:47,Menlo Park,01009,B2109,Customer,94077
T101839,6070,02/22/2014 16:28,Fremont Hub,01014,02/22/2014 18:10,Palo Alto Station,01003,B8910,Subscriber,94794
T101840,8940,05/31/2014 22:26,Cupertino Center,01013,06/01/2014 00:55,San Jose Diridon,01002,B7864,Customer,94377
T101841,741,06/26/2014 04:15,San Jose Diridon,01004,06/26/2014 04:28,Campbell Ave,01005,B9581,Customer,94171
T101842,7291,05/25/2014 02:04,Campbell Ave,01014,05/25/2014 04:06,Redwood City,01006,B9255,Customer,94138
T101843,9011,09/18/2014 09:23,Oakland Transit,01009,09/18/2014 11:53,Campbell Ave,01012,B1358,Subscriber,94495
T101844,3640,10/16/2014 14:34,Santana Row,01011,10/16/2014 15:34,Campbell Ave,01013,B3735,Customer,94892
T101845,7025,09/28/2014 11:42,Mountain View Caltrain,01006,09/28/2014 13:39,Redwood City,01007,B5491,Customer,94759
T101846,1737,07/29/2014 18:57,Los Gatos Depot,01007,07/29/2014 19:26,Santa Clara Transit,01006,B3112,Subscriber,94897
T101847,10769,06/12/2014 18:32,Oakland Transit,01010,06/12/2014 21:32,Sunnyvale Station,01011,B5745,Subscriber,94292
T101848,4115,08/17/2014 02:24,Redwood City,01006,08/17/2014 03:33,Cupertino Center,01011,B1744,Subscriber,94905
T101849,4937,10/16/2014 06:26,Menlo Park,01011,10/16/2014 07:49,Santa Clara Transit,01004,B1996,Subscriber,94084
T101850,588,10/10/2014 04:23,Cupertino Center,01011,10/10/2014 04:33,Fremont Hub,01003,B4116,Subscriber,95031
T101851,7428,03/02/2014 00:15,Oakland Transit,01013,03/02/2014 02:19,San Jose Diridon,01013,B7512,Customer,94387
T101852,4365,12/10/2014 20:39,Sunnyvale Station,01006,12/10/2014 21:52,Redwood City,01013,B9110,Subscriber,94430
T101853,5771,06/11/2014 03:00,Menlo Park,01008,06/11/2014 04:36,Santa Clara Transit,01009,B9723,Subscriber,94651
T101854,1485,09/12/2014 08:18,Redwood City,01010,09/12/2014 08:43,Downtown San Jose,01007,B9412,Subscriber,94089
T101855,7253,02/08/2014 10:56,Cupertino Center,01011,02/08/2014 12:57,Oakland Transit,01013,B2228,Customer,94029
T101856,1983,11/20/2014 18:34,Downtown San Jose,01012,11/20/2014 19:08,San Jose Diridon,01004,B3711,Customer,94312
T101857,3942,07/10/2014 01:02,Sunnyvale Station,01009,07/10/2014 02:08,Cupertino Center,01003,B8172,Subscriber,94699
T101858,3498,08/28/2014 02:17,Cupertino Center,01014,08/28/2014 03:15,Santa Clara Transit,01013,B9344,Subscriber,94513
T101859,9692,06/08/2014 11:54,Fremont Hub,01009,06/08/2014 14:36,Sunnyvale Station,01007,B7293,Customer,94359
T101860,5804,12/31/2014 16:36,Fremont Hub,01008,12/31/2014 18:13,Palo Alto Station,01007,B7393,Customer,94717
T101861,10058,04/19/2014 15:22,Fremont Hub,01008,04/19/2014 18:09,Campbell Ave,01015,B7567,Customer,94946
T101862,10427,01/13/2014 16:56,Menlo Park,01005,01/13/2014 19:50,Downtown San Jose,01007,B5448,Customer,94410
T101863,7075,09/26/2014 01:52,Santa Clara Transit,01010,09/26/2014 03:50,Redwood City,01015,B4390,Customer,94115
T101864,2779,05/24/2014 21:35,Menlo Park,01003,05/24/2014 22:21,Palo Alto Station,01008,B4015,Subscriber,94801
T101865,10155,03/26/2014 09:06,Redwood City,01015,03/26/2014 11:55,Mountain View Caltrain,01014,B1058,Subscriber,94778
T101866,2341,06/22/2014 04:37,San Jose Diridon,01013,06/22/2014 05:16,Menlo Park,01009,B3621,Customer,94313
T101867,3445,06/22/2014 16:51,Downtown San Jose,01005,06/22/2014 17:49,Downtown San Jose,01013,B4568,Customer,94597
T101868,3450,04/02/2014 16:43,Downtown San Jose,01003,04/02/2014 17:41,Cupertino Center,01011,B1145,Subscriber,95035
T101869,1032,11/29/2014 05:22,Downtown San Jose,01013,11/29/2014 05:39,Redwood City,01006,B9401,Customer,94130
T101870,9400,05/21/2014 20:28,Fremont Hub,01005,05/21/2014 23:05,Los Gatos Depot,01001,B8461,Subscriber,94461
T101871,5807,02/08/2014 14:03,Redwood City,01004,02/08/2014 15:39,Oakland Transit,01008,B9254,Customer,94376
T101872,8780,09/24/2014 07:00,Campbell Ave,01008,09/24/2014 09:26,Redwood City,01003,B9602,Customer,94398
T101873,4665,05/23/2014 15:48,Cupertino Center,01006,05/23/2014 17:06,Redwood City,01013,B5240,Customer,94687
T101874,9838,07/31/2014 10:47,San Jose Diridon,01005,07/31/2014 13:31,Sunnyvale Station,01001,B5971,Subscriber,94898
T101875,8887,12/17/2014 04:25,San Jose Diridon,01013,12/17/2014 06:53,Downtown San Jose,01012,B4609,Customer,94051
T101876,2818,09/08/2014 10:13,Menlo Park,01014,09/08/2014 11:00,Sunnyvale Station,01013,B5855,Customer,94902
T101877,5362,05/20/2014 07:04,Santa Clara Transit,01001,05/20/2014 08:34,Los Gatos Depot,01009,B5399,Customer,94142
T101878,4854,01/24/2014 12:22,Sunnyvale Station,01003,01/24/2014 13:42,Palo Alto Station,01002,B2951,Subscriber,94503
T101879,4800,06/04/2014 14:55,Los Gatos Depot,01006,06/04/2014 16:15,Downtown San Jose,01002,B3803,Subscriber,95082
T101880,9443,04/18/2014 03:24,Oakland Transit,01005,04/18/2014 06:01,Santa Clara Transit,01006,B4668,Customer,94589
T101881,4440,03/15/2014 17:08,Fremont Hub,01008,03/15/2014 18:22,Los Gatos Depot,01006,B1747,Subscriber,95140
T101882,8488,02/17/2014 10:36,Oakland Transit,01003,02/17/2014 12:58,Campbell Ave,01007,B9741,Customer,94329
T101883,1620,11/26/2014 08:14,Oakland Transit,01010,11/26/2014 08:41,Santana Row,01013,B4902,Subscriber,94293
T101884,2281,11/17/2014 02:01,Santana Row,01015,11/17/2014 02:39,Cupertino Center,01003,B5781,Subscriber,95120
T101885,6803,06/26/2014 14:16,Oakland Transit,01003,06/26/2014 16:09,Palo Alto Station,01007,B1640,Subscriber,94650
T101886,1031,02/05/2014 14:27,Sunnyvale Station,01012,02/05/2014 14:44,Sunnyvale Station,01001,B3427,Subscriber,94116
T101887,4603,09/15/2014 09:27,Redwood City,01009,09/15/2014 10:43,Redwood City,01007,B5550,Subscriber,94228
T101888,2138,03/24/2014 08:58,Menlo Park,01005,03/24/2014 09:33,Palo Alto Station,01013,B3178,Subscriber,94133
T101889,2234,09/07/2014 05:07,Menlo Park,01003,09/07/2014 05:44,Los Gatos Depot,01001,B5430,Customer,94839
T101890,4150,09/06/2014 08:30,Redwood City,01003,09/06/2014 09:39,Cupertino Center,01011,B1844,Subscriber,95060
T101891,2456,08/20/2014 21:48,Campbell Ave,01014,08/20/2014 22:29,Redwood City,01015,B5079,Subscriber,95094
T101892,5337,01/09/2014 07:03,Fremont Hub,01012,01/09/2014 08:32,Fremont Hub,01011,B4440,Customer,94035
T101893,4115,01/20/2014 15:25,Los Gatos Depot,01012,01/20/2014 16:34,Sunnyvale Station,01003,B9758,Customer,94347
T101894,6494,11/02/2014 13:27,Cupertino Center,01015,11/02/2014 15:15,Oakland Transit,01015,B2903,Subscriber,94658
T101895,8079,05/10/2014 12:31,Menlo Park,01011,05/10/2014 14:46,Palo Alto Station,01010,B1022,Customer,94758
T101896,2389,04/05/2014 14:13,Los Gatos Depot,01013,04/05/2014 14:53,Santa Clara Transit,01001,B6692,Subscriber,94078
T101897,9520,02/18/2014 21:41,Sunnyvale Station,01003,02/19/2014 00:20,Menlo Park,01011,B7047,Customer,94293
T101898,10421,11/02/2014 15:10,Fremont Hub,01003,11/02/2014 18:03,Menlo Park,01012,B6317,Customer,94212
T101899,4462,08/08/2014 06:14,Menlo Park,01004,08/08/2014 07:29,Cupertino Center,01013,B2363,Subscriber,94478
T101900,10346,03/21/2014 16:39,Sunnyvale Station,01002,03/21/2014 19:31,Palo Alto Station,01011,B9999,Customer,94012
T101901,6846,01/27/2014 15:29,Santa Clara Transit,01001,01/27/2014 17:23,Downtown San Jose,01015,B5326,Subscriber,94780
T101902,6206,11/19/2014 06:27,Santana Row,01006,11/19/2014 08:11,Fremont Hub,01009,B3189,Customer,94007
T101903,7465,10/25/2014 03:47,Palo Alto Station,01010,10/25/2014 05:51,Palo Alto Station,01005,B7690,Customer,94119
T101904,1297,08/04/2014 05:35,Redwood City,01003,08/04/2014 05:57,Redwood City,01007,B5831,Customer,94793
T101905,10441,03/22/2014 10:50,Mountain View Caltrain,01008,03/22/2014 13:44,Los Gatos Depot,01007,B6318,Customer,94245
T101906,1585,08/16/2014 17:29,Palo Alto Station,01005,08/16/2014 17:55,Palo Alto Station,01015,B1938,Customer,94459
T101907,6660,03/25/2014 20:48,Palo Alto Station,01006,03/25/2014 22:39,Campbell Ave,01011,B1170,Subscriber,94072
T101908,8507,11/12/2014 18:12,Menlo Park,01003,11/12/2014 20:33,Mountain View Caltrain,01012,B6824,Subscriber,95117
T101909,4618,12/04/2014 18:08,Cupertino Center,01004,12/04/2014 19:25,Cupertino Center,01009,B4592,Customer,94151
T101910,6106,04/01/2014 11:42,Mountain View Caltrain,01009,04/01/2014 13:24,Cupertino Center,01014,B5582,Subscriber,94040
T101911,7509,05/08/2014 14:23,Downtown San Jose,01012,05/08/2014 16:28,Menlo Park,01005,B3895,Customer,94975
T101912,8056,10/28/2014 17:38,San Jose Diridon,01001,10/28/2014 19:52,Mountain View Caltrain,01012,B5194,Customer,94790
T101913,5422,02/27/2014 07:18,Downtown San Jose,01011,02/27/2014 08:48,Palo Alto Station,01012,B1256,Customer,94578
T101914,9594,11/03/2014 06:41,Santa Clara Transit,01006,11/03/2014 09:21,Campbell Ave,01006,B9804,Customer,94792
